Name;Done;Race;Class;Level;Caster level;BAB;Str;Dex;Con;Int;Wis;Cha;Acrobatics;Appraise;Bluff;Climb;Craft;Diplomacy;Disable Device;Disguise;Escape Artist;Fly;Handle Animal;Heal;Intimidate;Knowledge (arcana);Knowledge (dungeoneering);Knowledge (engineering);Knowledge (geography);Knowledge (history);Knowledge (local);Knowledge (nature);Knowledge (nobility);Knowledge (planes);Knowledge (religion);Linguistics;Perception;Perform;Profession;Ride;Sense Motive;Sleight of Hand;Spellcraft;Stealth;Survival;Swim;Use Magic Device;Fortitude;Reflex;Will;Or_things;Feats;To sort;Special;Prerequisite;Description
My Blade is Yours*;FALSE;;;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;;Int 13, Combat Expertise, Sense Motive 3 ranks;;;Int 13, Combat Expertise, Sense Motive 3 ranks;Use a weapon special quality from adjacent ally's weapon
Mystic Stride;FALSE;;;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Nimble Moves, woodland stride class feature;;Dex 15, Nimble Moves, woodland stride class feature;Move at full speed even through magically enhanced foliage
Mystical Reverberation;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Ability to spontaneously cast spells;Ability to spontaneously cast spells;Grant an ally use of a metamagic feat you know
Mythic Companion;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;You must be non-mythic;You must be non-mythic;You are considered a mythic creature
Named Bullet;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Amateur GunslingerUCfeat or grit class feature, GunsmithingUC;;Amateur GunslingerUCfeat or grit class feature, GunsmithingUC, base attack bonus +5;Inscribe names of your targets on bullets to grant them bane against that target
Nameless One;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Abandon identity to gain protection
Nameless Servitor;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Risen Guard rank, Risen Guard 10 TPA;;;Risen Guard rank, Risen Guard 10 TPA;Block attempts to learn personal information about you through divination magic
Nanite Disruption;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Nanite surge racial trait;Nanite surge racial trait;Use nanite surge to damage other mechanical creatures
Narrow Frame;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Escape Artist 1 rank, animal or magical beast;;;Escape Artist 1 rank, animal or magical beast;Avoid penalties on attack and AC when squeezing
Nation Builder;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;"You must have explored and claimed an area of at least 100 square miles.";;;"You must have explored and claimed an area of at least 100 square miles.";Bonus to various skills while in unclaimed wilderness or your own land
Natural Charmer;TRUE;Dhampir;;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Cha 17, dhampir;Take 20 on charisma-based checks with friendly humanoids
Natural Jouster*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;"Centaur (or any tauric creature at the GM’s discretion)";;;"Centaur (or any tauric creature at the GM’s discretion)";Wield a lance with improved proficiency
Natural Pathseeker;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Favored terrain class feature;Favored terrain class feature;Gain a bonus to Acrobatics, Climb, and Swim in favored terrains
Natural Poison Antitoxin;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;;;;;Natural Poison Harvester, Craft (alchemy) 8 ranks, Survival 8 ranks;;;Natural Poison Harvester, Craft (alchemy) 8 ranks, Survival 8 ranks;When you create an antitoxin, it has a duration of 4 hours or more
Natural Poison Harvester;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;;;;;;;;Craft (alchemy) 6 ranks, Survival 6 ranks;"Gain a +2 bonus on Craft (alchemy) checks when creating poisons harvested from creatures; such poisons increase their save DC by +2"
Natural Ruler;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;"Hold a leadership role related to running a kingdom.";;;"Hold a leadership role related to running a kingdom.";+2 bonus to a relevant leadership score in your kingdom
Natural Spell;FALSE;;;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;wild shape class feature;Wis 13, wild shape class feature;Cast spells while using wild shape
Nature Magic;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Knowledge (nature) 1 rank;Gainknow directionas a constant ability and use one other druid orison once per day
Nature Soul;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;+2 bonus on Knowledge (nature) and Survival checks.
Nature's Freedom;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;"Animal or Plant domain; channel energy class feature";"Animal or Plant domain; channel energy class feature";Allow creatures of your choice the ability to move throught dense undergrowth with ease
Nature's Weapons;FALSE;;;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;;;;;Catch Off-Guard;;Knowledge (nature) or Survival 2 ranks;"Catch Off-Guard; base attack bonus +2; Knowledge (nature) or Survival 2 ranks";Wield improvised weapons you find in the wild so that they do more damage than normal
Nature's Wrath;FALSE;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Int 1, any nongood alignment, plant type;;Int 1, any nongood alignment, plant type;Gain the effects of emotion and moral effects
Neckbreaker*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Bonebreaker, Greater Grapple, Improved Grapple, Improved Unarmed Strike, Jawbreaker, Stunning Fist, Heal 12 ranks;;Bonebreaker, Greater Grapple, Improved Grapple, Improved Unarmed Strike, Jawbreaker, Stunning Fist, Heal 12 ranks;May deal Str or Dex damage to pinned opponent
Necromantic Affinity;FALSE;;;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Con 15;You resist necromantic effects and heal as if undead
Necromantic Resistance;FALSE;;;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Geb affinity;;Con 13, Geb affinity;Learn to resist necromantic spells and reduce damage from the undead
Needle in a Haystack;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;;;Skill Focus (Perception);;Skill Focus (Perception);Skill Focus (Perception), Perception 3 ranks;Use Perception to follow tracks
Neither Elf nor Human;FALSE;Half-Elf;;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Exile’s Path, Seen and Unseen;;Exile’s Path, Seen and Unseen, character level 11th, half-elf;Ignore harmful effects that target humans or elves
Nemesis;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;"You must have at least one enemy who wishes to cause you great harm. If you have multiple enemies, the GM may keep the specific nemesis secret, or have many of your enemies work together against you. If your nemesis is not already a challenging foe, it either advances in strength to become a challenging foe or allies with others to achieve a higher challenge rating.";;"You must have at least one enemy who wishes to cause you great harm. If you have multiple enemies, the GM may keep the specific nemesis secret, or have many of your enemies work together against you. If your nemesis is not already a challenging foe, it either advances in strength to become a challenging foe or allies with others to achieve a higher challenge rating.";Gain extra benefits when leveling in your favored class
Nerve-Racking Negotiator;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Persuasive;;;Persuasive;Target of Intimidate doesn't turn against you later
Net Adept*;FALSE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Exotic Weapon Proficiency;;Exotic Weapon Proficiency (net);Exotic Weapon Proficiency (net), base attack bonus +1;May treat a net as a one-handed weapon
Net and Trident*;FALSE;;;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Exotic Weapon Proficiency (net), Net Adept, Two-Weapon Fighting;;;Dex 15, Exotic Weapon Proficiency (net), Net Adept, Two-Weapon Fighting;May wield a one-handed or light weapon with a net
Net Maneuvering*;FALSE;;;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Exotic Weapon Proficiency (net), Net Adept, base attack bonus +3;;Exotic Weapon Proficiency (net), Net Adept, base attack bonus +3;May use a net to trip or disarm
Net Trickery*;FALSE;;;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Exotic Weapon Proficiency (net), Net Adept, Net Maneuvering, base attack bonus +6;;Exotic Weapon Proficiency (net), Net Adept, Net Maneuvering, base attack bonus +6;May use a net to blind your opponent
Never Conquered, Forever Feared;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Be a member of House Heskillar, or have the Adopted by Dragons, Path of Righteous Rage, or Proud Heritage background;;Be a member of House Heskillar, or have the Adopted by Dragons, Path of Righteous Rage, or Proud Heritage background;Gain a +2 bonus on Intimidate checks and on saving throws against paralysis and sleep
New Thassilonian Magic;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Thassilonian specialization (Pathfinder Campaign Setting: Inner Sea Magic 17);;Thassilonian specialization (Pathfinder Campaign Setting: Inner Sea Magic 17);Choose one of your barred schools and gain Thassilonian as a bonus langauge
Night Sky Hex;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;"Hex class feature; moon, stars, or winter patron";;"Hex class feature; moon, stars, or winter patron";One of your hex's save DCs increases by 2 when you are in view of the night sky
Night Stalker;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Skill Focus (Stealth), darkvision, half-ogre or ogre, size Large or larger;Skill Focus (Stealth), darkvision, half-ogre or ogre, size Large or larger;Ignore size penalties on Stealth while in darkness
Nightmare Chains;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Kyton subtype, 5 or more Hit Dice;Kyton subtype, 5 or more Hit Dice;Gain or enhance dancing chains ability
Nightmare Fist*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Improved Unarmed Strike, Intimidate 1 rank, ability to create magical darkness;Improved Unarmed Strike, Intimidate 1 rank, ability to create magical darkness;While fighting in magical darkness, you deal +2 damage
Nightmare Scars;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Worshiper of Lamashtu;Worshiper of Lamashtu;+2 bonus on Intimidate checks and to affect attitudes of magical beasts, monstrous humanoids, and worshipers of Lamashtu
Nightmare Striker*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Improved Unarmed Strike, Nightmare Fist, Nightmare Weaver, Stunning Fist, Heal 5 ranks, ability to castfaerie fire;Improved Unarmed Strike, Nightmare Fist, Nightmare Weaver, Stunning Fist, Heal 5 ranks, ability to castfaerie fire;While opponent is under the effects offaerie fire, your DC for Stunning Fist increases by 2
Nightmare Weaver*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Improved Unarmed Strike, Nightmare Fist, Intimidate 2 ranks, ability to castdarkness;Improved Unarmed Strike, Nightmare Fist, Intimidate 2 ranks, ability to castdarkness;Can demoralize foes while castingdarkness.
Nimble Moves;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13;Dex 13;Ignore 5 feet of difficult terrain when you move
Nimble Natural Summons;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Augmented Summoning, Spell Focus (conjuration), ability to castsummon nature’s ally, caster level 6th, worshiper of Erastil;Augmented Summoning, Spell Focus (conjuration), ability to castsummon nature’s ally, caster level 6th, worshiper of Erastil;Summoned creatures may move freely through nonmagical undergrowth
Nimble Striker*;FALSE;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13, base attack bonus +1, catfolk, sprinter racial trait;Dex 13, base attack bonus +1, catfolk, sprinter racial trait;Do not take the -2 AC penalty when cleaving, lunging, or charging
No Name;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Grit class feature or Amateur Gunslinger feat, Bluff 4 ranks.;;Grit class feature or Amateur Gunslinger feat, Bluff 4 ranks.;Gain +2 on Bluff checks, and spend grit to gain +10 on Disguise checks
Noble Impostor;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Must not be a member of an established family or a member of nobility;Must not be a member of an established family or a member of nobility;Gain a +2 bonus on Bluff and Knowledge (nobility)
Noble Scion;FALSE;;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;Cha 13, must be taken at 1st level;+2 on Knowledge (nobility) plus gain a nobility-related boon
Noble Scion (Cheliax);FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Cheliax affinity, member of Chelish noble house;Cheliax affinity, member of Chelish noble house;Gain a bonus from your noble house
Noble Scion (Taldor Variant);FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Charisma 13 orChild of Opparatrait, must be taken at 1st level;Charisma 13 orChild of Opparatrait, must be taken at 1st level;You are a member of a Taldan noble house
Noble Spell Resistance;FALSE;Drow;;13;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;Greater Drow Nobility;;;Cha 13, Wis 13, Greater Drow Nobility, character level 13th, drow;Increase your Spell Resistance
Noble Stipend;FALSE;;;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Noble Scion;Cha 13, Noble ScionISWG;Gain a small allowance to spend on services and non-material goods
Nosoi's Spiritsense;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Duskwalker;Duskwalker;Gaindetect undeadas an at-will spell-like ability
Notorious Vigilante*;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Dazzling Display, Weapon Focus, any nongood alignment, great renown social talent, proficiency with chosen weapon;Dazzling Display, Weapon Focus, any nongood alignment, great renown social talent, proficiency with chosen weapon;Use Dazzling Display as a standard action based on your reputation alone
Noxious Bite;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Acidic breath weapon, bite attack;Acidic breath weapon, bite attack;Nauseate creatures with your bite
Noxious Touch;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Grippli, toxic skin alternate racial trait;Grippli, toxic skin alternate racial trait;Creatures that attack you are exposed to your racial poison
Numbing Blow*;FALSE;;;0;0;0;13;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Int 13,  ,Combat Expertise,Improved Disarm,Power Attack;Int 13, Str 13,Combat Expertise,Improved Disarm,Power Attack;Temporarily disable a creature's arm when you disarm them
Oath of the Unbound;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Worshiper of Rovagug;Worshiper of Rovagug;+2 bonus on combat maneuver checks, Strength checks, and saving throws to break free of bonds and restraints
Object of Legend;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;"You must have some highly personal stake in attaining the object of your quest as determined collectively by you and the GM—such as needing an ancestral weapon to exact your revenge against a known betrayer, seeking to destroy the artifact that caused your family’s downfall generations ago, or attempting to behead a monster that ravaged your homeland during your youth.";"You must have some highly personal stake in attaining the object of your quest as determined collectively by you and the GM—such as needing an ancestral weapon to exact your revenge against a known betrayer, seeking to destroy the artifact that caused your family’s downfall generations ago, or attempting to behead a monster that ravaged your homeland during your youth.";Acquire great power and skill
Oblivating Stare;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Allure bold stare improvement (Pathfinder RPG Occult Adventures 42), hypnotic stare class feature (Occult Adventures 39), Mesmerist level 5th;;Allure bold stare improvement (Pathfinder RPG Occult Adventures 42), hypnotic stare class feature (Occult Adventures 39), Mesmerist level 5th;Your stare can cause a target to lose track of someone.
Obscuring Beacon*;TRUE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;—;Use your light to dazzle foes
Occult Conduit;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;Caster level 5th,implements class feature, mental focus class feature,wyrwood;;Caster level 5th,implements class feature, mental focus class feature,wyrwood;Gain the ability to invest mental focus in your body instead of an implement
Octopus Focus*;FALSE;;;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13,Dodge,Octopus Style, Acrobatics 3 ranks, Perception 3 ranks;Dex 13,Dodge,Octopus Style, Acrobatics 3 ranks, Perception 3 ranks;Gain a bonus on attack rolls equal to the number of enemies that threaten you
Octopus Style*;FALSE;;;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13,Dodge,Improved Unarmed Strike, Acrobatics 1 rank, Perception 1 rank;Dex 13,Dodge,Improved Unarmed Strike, Acrobatics 1 rank, Perception 1 rank;As a move action, designate a number of creatures who can't flank you while in Octopus Style
Octopus Thrash*;FALSE;;;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13,Dodge,Improved Trip,Octopus Focus,Octopus Style, Acrobatics 7 ranks, Perception 7 ranks;Dex 13,Dodge,Improved Trip,Octopus Focus,Octopus Style, Acrobatics 7 ranks, Perception 7 ranks;Trip two adjacent creatures in Octopus Style
Ogre Crush;FALSE;;;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;; , Improved Grapple, Improved Unarmed Strike, ogre, size Large or larger;Str 25, Improved Grapple, Improved Unarmed Strike, ogre, size Large or larger;Increase unarmed damage while grappling, gain the constrict ability
Old as Dust;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Sleeper, Warren Digger, creature has been a ghoul for at least 500 years;Sleeper, Warren Digger, creature has been a ghoul for at least 500 years;Avoid death unless completely destroyed
Old Cults Awakener;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Old Cults 20 TPA;Old Cults 20 TPA;Implant visions of the Old Ones into others
Ominous Mien;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Hellknight rank, Hellknight 10 TPA;Hellknight rank, Hellknight 10 TPA;Add +1 to DC of compulsion, fear, phantasm, and shadow spells
Omnipresent Mentor;FALSE;;;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Inspiring Mentor, inspire competence bardic performance;Cha 17, Inspiring Mentor, inspire competence bardic performance;Inspire competence affects one ally for 24 hours
One Eye Open;FALSE;;;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Wis 13, Alertness;Wis 13, Alertness;The DCs of your Perception checks don't increase when you sleep
One Finger;FALSE;;;0;0;8;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;Dex 13, Wis 13, Improved Unarmed Strike, Stunning Fist, Weapon Finesse, base attack bonus +8, ki strike class ability;Dex 13, Wis 13, Improved Unarmed Strike, Stunning Fist, Weapon Finesse, base attack bonus +8, ki strike class ability;Make stunning fist attacks as melee touch attacks
One Mind;FALSE;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;;;;;;;Alertness, Sense Motive 3 ranks, human (Vudrani);Alertness, Sense Motive 3 ranks, human (Vudrani);Avoid penalties when flat-footed, blinded, or fighting invisible creatures if you’re adjacent to ally who has this feat
